time,brier_score
4.448793969849246,0.14674862565809013
4.514070351758794,0.14697967899705527
4.579346733668341,0.14700658099943625
4.644623115577889,0.1469717587344031
4.709899497487437,0.14702224207963
4.7751758793969845,0.1470523968992893
4.840452261306532,0.1470947542115375
4.90572864321608,0.14720259447794903
4.971005025125628,0.1470514496692387
5.036281407035175,0.146938306891245
5.1015577889447234,0.14691216519057004
5.166834170854271,0.14713930716431198
5.232110552763819,0.14703653507927728
5.297386934673367,0.14702507035905182
5.362663316582914,0.14675042023833265
5.427939698492462,0.1467988109686997
5.49321608040201,0.14683937933465943
5.558492462311557,0.14681840254332934
5.623768844221106,0.14682161339935046
5.689045226130653,0.14717563736589556
5.7543216080402,0.14712682578490072
5.819597989949749,0.14740053895297459
5.884874371859296,0.14757248155402147
5.950150753768844,0.1476003017919747
6.015427135678392,0.14786275596416543
6.080703517587939,0.14820059979427103
6.145979899497487,0.14820743107649656
6.211256281407035,0.14810566692746427
6.2765326633165825,0.14819012509861088
6.34180904522613,0.14843573367907253
6.407085427135678,0.14863725916938977
6.472361809045226,0.1487176637150948
6.537638190954773,0.1486167932585665
6.6029145728643215,0.14892200650255566
6.668190954773869,0.14899244483954197
6.733467336683416,0.14891735914204524
6.798743718592965,0.14921252710722455
6.864020100502512,0.14907811136806515
6.9292964824120595,0.14918583063680352
6.994572864321608,0.149268145214692
7.059849246231155,0.14911712212700792
7.125125628140703,0.1492273548931933
7.190402010050251,0.14914960480281003
7.2556783919597985,0.14927769685651968
7.320954773869346,0.14950683533340953
7.386231155778894,0.1499205173704719
7.451507537688442,0.1500005965471262
7.51678391959799,0.15037758838301002
7.582060301507537,0.15051446541043115
7.647336683417085,0.15051308110254033
7.712613065326633,0.1505497813991799
7.777889447236181,0.15075723726462026
7.843165829145728,0.15084350995077186
7.908442211055276,0.15112520683435404
7.973718592964824,0.15115348526904107
8.038994974874372,0.15112652409222893
8.104271356783919,0.15112989238497032
8.169547738693467,0.15143512059107403
8.234824120603015,0.15156082236009769
8.300100502512562,0.15205406880080308
8.36537688442211,0.15211780385972112
8.430653266331658,0.15202771006069798
8.495929648241205,0.15202749124291437
8.561206030150753,0.15216036307215497
8.626482412060302,0.15208395636377206
8.691758793969848,0.15216449914361224
8.757035175879397,0.1523487242147865
8.822311557788945,0.1523803547499775
8.887587939698491,0.15209412333726363
8.95286432160804,0.15214154560062584
9.018140703517588,0.1525916195824451
9.083417085427135,0.15261088930885164
9.148693467336683,0.15245018118785628
9.213969849246231,0.15261615755109084
9.279246231155778,0.15283604097059406
9.344522613065326,0.1527647324387287
9.409798994974874,0.1525854327661512
9.475075376884421,0.1525870839648552
9.54035175879397,0.15271132175010435
9.605628140703518,0.15268654498617432
9.670904522613064,0.15276316034568618
9.736180904522612,0.1528427374324857
9.80145728643216,0.15304845326619687
9.866733668341707,0.1532485101845844
9.932010050251256,0.15342456291645193
9.997286432160804,0.15378248171392403
10.06256281407035,0.15384547760339165
10.127839195979899,0.15397976988215745
10.193115577889447,0.1542193049515095
10.258391959798994,0.15414709977834798
10.323668341708542,0.15448683713528857
10.38894472361809,0.1546311299025022
10.454221105527639,0.15500069452031612
10.519497487437185,0.15535030882512005
10.584773869346733,0.15547341998003325
10.650050251256282,0.15564209136990134
10.715326633165828,0.15570770823583976
10.780603015075377,0.1557892594693396
10.845879396984925,0.1562882849323235
10.911155778894472,0.15634712171854342
10.97643216080402,0.15650676181873843
11.041708542713568,0.15656182723925896
11.106984924623115,0.1565794706645078
11.172261306532663,0.15703460405647882
11.237537688442211,0.15700002002620497
11.302814070351758,0.15720814760368512
11.368090452261306,0.1574610039552133
11.433366834170855,0.15779766820935962
11.498643216080401,0.15781793180019626
11.56391959798995,0.1580822927949266
11.629195979899498,0.15803123273055789
11.694472361809044,0.15803123273055789
11.759748743718593,0.15803123273055789
11.825025125628141,0.15803123273055789
11.890301507537687,0.15803123273055789
11.955577889447236,0.15803123273055789
12.020854271356784,0.15803123273055789
12.08613065326633,0.15803123273055789
12.151407035175879,0.15803123273055789
12.216683417085427,0.15803123273055789
12.281959798994974,0.15803123273055789
12.347236180904522,0.15803123273055789
12.41251256281407,0.15803123273055789
12.477788944723617,0.15803123273055789
12.543065326633165,0.15803123273055789
12.608341708542714,0.15803123273055789
12.67361809045226,0.15803123273055789
12.738894472361808,0.15803123273055789
12.804170854271357,0.15803123273055789
12.869447236180903,0.15803123273055789
12.934723618090452,0.15803123273055789
13.0,0.15803123273055789
